id,date,store,item,sales,description,size
30868,2018-03-30,3,35,53.72827202787568,Kurtis,XXXL
30869,2018-03-31,3,35,61.30610890654791,Kurtis,XXXL
30870,2018-01-01,4,35,30.7480740719048,Kurtis,XXXL
30871,2018-01-02,4,35,39.5325608571216,Kurtis,XXXL
30872,2018-01-03,4,35,39.59567081513042,Kurtis,XXXL
30873,2018-01-04,4,35,45.208520851961175,Kurtis,XXXL
30874,2018-01-05,4,35,49.07759551590159,Kurtis,XXXL
30875,2018-01-06,4,35,54.593940780504695,Kurtis,XXXL
30876,2018-01-07,4,35,61.11439548269588,Kurtis,XXXL
30877,2018-01-08,4,35,30.78087263690909,Kurtis,XXXL
30878,2018-01-09,4,35,39.04140379908632,Kurtis,XXXL
30879,2018-01-10,4,35,40.15559452776995,Kurtis,XXXL
30880,2018-01-11,4,35,45.21217458337421,Kurtis,XXXL
30881,2018-01-12,4,35,48.92437539852726,Kurtis,XXXL
30882,2018-01-13,4,35,55.84939202818524,Kurtis,XXXL
30883,2018-01-14,4,35,61.23867124960591,Kurtis,XXXL
30884,2018-01-15,4,35,30.932495785351023,Kurtis,XXXL
30885,2018-01-16,4,35,39.076789530569904,Kurtis,XXXL
30886,2018-01-17,4,35,40.1182516403704,Kurtis,XXXL
30887,2018-01-18,4,35,44.64248954358831,Kurtis,XXXL
30888,2018-01-19,4,35,48.76971504107402,Kurtis,XXXL
30889,2018-01-20,4,35,54.98968227359256,Kurtis,XXXL
30890,2018-01-21,4,35,61.80901412274466,Kurtis,XXXL
30891,2018-01-22,4,35,30.79698858802636,Kurtis,XXXL
30892,2018-01-23,4,35,38.93354395313252,Kurtis,XXXL
30893,2018-01-24,4,35,39.25275495702355,Kurtis,XXXL
30894,2018-01-25,4,35,44.91155512414219,Kurtis,XXXL
30895,2018-01-26,4,35,48.48201361300485,Kurtis,XXXL
30896,2018-01-27,4,35,55.58302270392068,Kurtis,XXXL
30897,2018-01-28,4,35,61.00598350594371,Kurtis,XXXL
30898,2018-01-29,4,35,29.2473926751738,Kurtis,XXXL
30899,2018-01-30,4,35,38.46007969240395,Kurtis,XXXL
30900,2018-01-31,4,35,39.83589262775105,Kurtis,XXXL
30901,2018-02-01,4,35,53.39462144716865,Kurtis,XXXL
30902,2018-02-02,4,35,56.94616538376661,Kurtis,XXXL
30903,2018-02-03,4,35,63.49742586655018,Kurtis,XXXL
30904,2018-02-04,4,35,69.1547251802867,Kurtis,XXXL
30905,2018-02-05,4,35,38.381496975803,Kurtis,XXXL
30906,2018-02-06,4,35,47.184663837949074,Kurtis,XXXL
30907,2018-02-07,4,35,47.85652659467905,Kurtis,XXXL
30908,2018-02-08,4,35,53.091748016733575,Kurtis,XXXL
30909,2018-02-09,4,35,57.28870057349229,Kurtis,XXXL
30910,2018-02-10,4,35,62.93489406772967,Kurtis,XXXL
30911,2018-02-11,4,35,69.34083742230735,Kurtis,XXXL
30912,2018-02-12,4,35,38.902766930538576,Kurtis,XXXL
30913,2018-02-13,4,35,47.41800021423202,Kurtis,XXXL
30914,2018-02-14,4,35,47.66051215937091,Kurtis,XXXL
30915,2018-02-15,4,35,54.3359553203572,Kurtis,XXXL
30916,2018-02-16,4,35,57.5864157781921,Kurtis,XXXL
30917,2018-02-17,4,35,63.32356598488026,Kurtis,XXXL
30918,2018-02-18,4,35,69.2096538348362,Kurtis,XXXL
30919,2018-02-19,4,35,38.88720878359565,Kurtis,XXXL
30920,2018-02-20,4,35,47.50657151062232,Kurtis,XXXL
30921,2018-02-21,4,35,48.181359209715495,Kurtis,XXXL
30922,2018-02-22,4,35,52.74114200469914,Kurtis,XXXL
30923,2018-02-23,4,35,57.54763520798432,Kurtis,XXXL
30924,2018-02-24,4,35,63.748244226310106,Kurtis,XXXL
30925,2018-02-25,4,35,69.0658724257346,Kurtis,XXXL
30926,2018-02-26,4,35,38.29278586458869,Kurtis,XXXL
30927,2018-02-27,4,35,47.336738048581616,Kurtis,XXXL
30928,2018-02-28,4,35,47.28978726551737,Kurtis,XXXL
30929,2018-03-01,4,35,60.513273809751055,Kurtis,XXXL
30930,2018-03-02,4,35,64.98813258913944,Kurtis,XXXL
30931,2018-03-03,4,35,71.63475062815749,Kurtis,XXXL
30932,2018-03-04,4,35,77.89379217345171,Kurtis,XXXL
30933,2018-03-05,4,35,47.94128741930297,Kurtis,XXXL
30934,2018-03-06,4,35,56.18337230391536,Kurtis,XXXL
30935,2018-03-07,4,35,56.123448256254704,Kurtis,XXXL
30936,2018-03-08,4,35,61.706622621680125,Kurtis,XXXL
30937,2018-03-09,4,35,64.73981575739869,Kurtis,XXXL
30938,2018-03-10,4,35,71.64317069805888,Kurtis,XXXL
30939,2018-03-11,4,35,77.69248158853976,Kurtis,XXXL
30940,2018-03-12,4,35,47.20250313212307,Kurtis,XXXL
30941,2018-03-13,4,35,55.3232986049545,Kurtis,XXXL
30942,2018-03-14,4,35,57.00830028703437,Kurtis,XXXL
30943,2018-03-15,4,35,61.7781503693704,Kurtis,XXXL
30944,2018-03-16,4,35,65.31579736435822,Kurtis,XXXL
30945,2018-03-17,4,35,70.9015991123908,Kurtis,XXXL
30946,2018-03-18,4,35,78.49280443116454,Kurtis,XXXL
30947,2018-03-19,4,35,46.72667459437015,Kurtis,XXXL
30948,2018-03-20,4,35,55.74765551648199,Kurtis,XXXL
30949,2018-03-21,4,35,56.55805719046086,Kurtis,XXXL
30950,2018-03-22,4,35,61.58389190552397,Kurtis,XXXL
30951,2018-03-23,4,35,64.93862382078383,Kurtis,XXXL
30952,2018-03-24,4,35,71.65781639883028,Kurtis,XXXL
30953,2018-03-25,4,35,77.30665765833123,Kurtis,XXXL
30954,2018-03-26,4,35,46.96110959745186,Kurtis,XXXL
30955,2018-03-27,4,35,56.285298441900224,Kurtis,XXXL
30956,2018-03-28,4,35,56.08795010484958,Kurtis,XXXL
30957,2018-03-29,4,35,62.00119228477751,Kurtis,XXXL
30958,2018-03-30,4,35,64.80691324831882,Kurtis,XXXL
30959,2018-03-31,4,35,71.05727079659523,Kurtis,XXXL
30960,2018-01-01,5,35,26.720446464203988,Kurtis,XXXL
30961,2018-01-02,5,35,35.22535200591469,Kurtis,XXXL
30962,2018-01-03,5,35,33.43767422590585,Kurtis,XXXL
30963,2018-01-04,5,35,37.99933455853825,Kurtis,XXXL
30964,2018-01-05,5,35,41.11953668300979,Kurtis,XXXL
30965,2018-01-06,5,35,45.83479032525721,Kurtis,XXXL
30966,2018-01-07,5,35,49.25378804421609,Kurtis,XXXL
30967,2018-01-08,5,35,26.8627708402818,Kurtis,XXXL
30968,2018-01-09,5,35,35.15056129337788,Kurtis,XXXL
30969,2018-01-10,5,35,33.685531437860206,Kurtis,XXXL
30970,2018-01-11,5,35,37.73999618718301,Kurtis,XXXL
30971,2018-01-12,5,35,41.06586817783882,Kurtis,XXXL
30972,2018-01-13,5,35,45.79430403674594,Kurtis,XXXL
30973,2018-01-14,5,35,49.41559248984948,Kurtis,XXXL
30974,2018-01-15,5,35,26.73913363936048,Kurtis,XXXL
30975,2018-01-16,5,35,35.331510540292456,Kurtis,XXXL
30976,2018-01-17,5,35,33.472469947838455,Kurtis,XXXL
30977,2018-01-18,5,35,37.77237543082964,Kurtis,XXXL
30978,2018-01-19,5,35,41.05718484709877,Kurtis,XXXL
30979,2018-01-20,5,35,45.8924025017097,Kurtis,XXXL
30980,2018-01-21,5,35,49.10938857157694,Kurtis,XXXL
30981,2018-01-22,5,35,26.88392087731885,Kurtis,XXXL
30982,2018-01-23,5,35,35.31888505334689,Kurtis,XXXL
30983,2018-01-24,5,35,33.60259330270885,Kurtis,XXXL
30984,2018-01-25,5,35,37.77437748699069,Kurtis,XXXL
30985,2018-01-26,5,35,41.10595854758768,Kurtis,XXXL
30986,2018-01-27,5,35,45.77389043095167,Kurtis,XXXL
30987,2018-01-28,5,35,49.30454419776877,Kurtis,XXXL
30988,2018-01-29,5,35,26.649624553970146,Kurtis,XXXL
30989,2018-01-30,5,35,35.388501877307604,Kurtis,XXXL
30990,2018-01-31,5,35,33.407855919975745,Kurtis,XXXL
30991,2018-02-01,5,35,48.72794580230428,Kurtis,XXXL
30992,2018-02-02,5,35,51.78988730387911,Kurtis,XXXL
30993,2018-02-03,5,35,56.54410790583902,Kurtis,XXXL
30994,2018-02-04,5,35,60.166380379092125,Kurtis,XXXL
30995,2018-02-05,5,35,37.71926684455327,Kurtis,XXXL
30996,2018-02-06,5,35,46.08656986744932,Kurtis,XXXL
30997,2018-02-07,5,35,44.5963540398123,Kurtis,XXXL
30998,2018-02-08,5,35,48.55747161829366,Kurtis,XXXL
30999,2018-02-09,5,35,51.9287320978858,Kurtis,XXXL
31000,2018-02-10,5,35,56.48182016145942,Kurtis,XXXL
31001,2018-02-11,5,35,60.18414998520773,Kurtis,XXXL
31002,2018-02-12,5,35,37.65054162955022,Kurtis,XXXL
31003,2018-02-13,5,35,46.01735283545796,Kurtis,XXXL
31004,2018-02-14,5,35,44.42567752849866,Kurtis,XXXL
31005,2018-02-15,5,35,48.65698851370432,Kurtis,XXXL
31006,2018-02-16,5,35,51.97314636233842,Kurtis,XXXL
31007,2018-02-17,5,35,56.442008409078255,Kurtis,XXXL
31008,2018-02-18,5,35,59.98881521018036,Kurtis,XXXL
31009,2018-02-19,5,35,37.64186862352661,Kurtis,XXXL
31010,2018-02-20,5,35,46.05812751865853,Kurtis,XXXL
31011,2018-02-21,5,35,44.49932483287099,Kurtis,XXXL
31012,2018-02-22,5,35,48.54316811545615,Kurtis,XXXL
31013,2018-02-23,5,35,51.909003196149136,Kurtis,XXXL
31014,2018-02-24,5,35,56.60172425281939,Kurtis,XXXL
31015,2018-02-25,5,35,60.1072599423751,Kurtis,XXXL
31016,2018-02-26,5,35,37.58957373214562,Kurtis,XXXL
31017,2018-02-27,5,35,46.10632432863604,Kurtis,XXXL
31018,2018-02-28,5,35,44.31272213159298,Kurtis,XXXL
31019,2018-03-01,5,35,55.84389778077186,Kurtis,XXXL
31020,2018-03-02,5,35,59.103021995153085,Kurtis,XXXL
31021,2018-03-03,5,35,63.78927505418076,Kurtis,XXXL
31022,2018-03-04,5,35,67.13146006512147,Kurtis,XXXL
31023,2018-03-05,5,35,44.905424646849255,Kurtis,XXXL
31024,2018-03-06,5,35,53.387449442391485,Kurtis,XXXL
31025,2018-03-07,5,35,51.57349523845582,Kurtis,XXXL
31026,2018-03-08,5,35,55.81920856200808,Kurtis,XXXL
31027,2018-03-09,5,35,59.05617652279848,Kurtis,XXXL
31028,2018-03-10,5,35,63.8585218042092,Kurtis,XXXL
31029,2018-03-11,5,35,67.24374025171286,Kurtis,XXXL
31030,2018-03-12,5,35,44.9259961832046,Kurtis,XXXL
31031,2018-03-13,5,35,53.25035496768917,Kurtis,XXXL
31032,2018-03-14,5,35,51.42197193557483,Kurtis,XXXL
31033,2018-03-15,5,35,55.88965446560576,Kurtis,XXXL
31034,2018-03-16,5,35,59.22831953056358,Kurtis,XXXL
31035,2018-03-17,5,35,63.650423658115855,Kurtis,XXXL
31036,2018-03-18,5,35,67.36230933865747,Kurtis,XXXL
31037,2018-03-19,5,35,44.83894160438943,Kurtis,XXXL
31038,2018-03-20,5,35,53.37481711214452,Kurtis,XXXL
31039,2018-03-21,5,35,51.63190476894437,Kurtis,XXXL
31040,2018-03-22,5,35,55.96806627213354,Kurtis,XXXL
31041,2018-03-23,5,35,59.146803248223485,Kurtis,XXXL
31042,2018-03-24,5,35,63.63625536044775,Kurtis,XXXL
31043,2018-03-25,5,35,67.42234802294513,Kurtis,XXXL
31044,2018-03-26,5,35,44.95256769342881,Kurtis,XXXL
31045,2018-03-27,5,35,53.30908478162712,Kurtis,XXXL
31046,2018-03-28,5,35,51.6311610633611,Kurtis,XXXL
31047,2018-03-29,5,35,55.91986294979071,Kurtis,XXXL
31048,2018-03-30,5,35,58.83463221771897,Kurtis,XXXL
31049,2018-03-31,5,35,63.31512638531024,Kurtis,XXXL
31500,2018-01-01,1,36,35.34850851601706,Leggings,XS
31501,2018-01-02,1,36,45.13158891961872,Leggings,XS
31502,2018-01-03,1,36,44.6420785535317,Leggings,XS
31503,2018-01-04,1,36,49.03005382380832,Leggings,XS
31504,2018-01-05,1,36,55.18841366476917,Leggings,XS
31505,2018-01-06,1,36,59.635929510693146,Leggings,XS
31506,2018-01-07,1,36,64.91738824993098,Leggings,XS
31507,2018-01-08,1,36,35.27303950709082,Leggings,XS
31508,2018-01-09,1,36,45.01517559794133,Leggings,XS
31509,2018-01-10,1,36,44.83473823482627,Leggings,XS
31510,2018-01-11,1,36,49.3774600081919,Leggings,XS
31511,2018-01-12,1,36,55.934562013863456,Leggings,XS
31512,2018-01-13,1,36,59.98412451669239,Leggings,XS
31513,2018-01-14,1,36,64.62756314316727,Leggings,XS
31514,2018-01-15,1,36,34.885521067441914,Leggings,XS
31515,2018-01-16,1,36,44.48143692720307,Leggings,XS
31516,2018-01-17,1,36,44.64655515261124,Leggings,XS
31517,2018-01-18,1,36,49.61345302478336,Leggings,XS
31518,2018-01-19,1,36,56.3403050739699,Leggings,XS
31519,2018-01-20,1,36,60.231882497854535,Leggings,XS
31520,2018-01-21,1,36,65.24952904802736,Leggings,XS
31521,2018-01-22,1,36,34.74919443053796,Leggings,XS
31522,2018-01-23,1,36,44.663753000355165,Leggings,XS
31523,2018-01-24,1,36,44.47348016308543,Leggings,XS
31524,2018-01-25,1,36,49.15877881209712,Leggings,XS
31525,2018-01-26,1,36,55.97354896753727,Leggings,XS
31526,2018-01-27,1,36,60.4593510610507,Leggings,XS
31527,2018-01-28,1,36,65.14578220046239,Leggings,XS
31528,2018-01-29,1,36,35.22023702617675,Leggings,XS
31529,2018-01-30,1,36,44.53005296733244,Leggings,XS
31530,2018-01-31,1,36,44.56087059374832,Leggings,XS
31531,2018-02-01,1,36,54.36941978478305,Leggings,XS
31532,2018-02-02,1,36,61.36795197981323,Leggings,XS
31533,2018-02-03,1,36,65.37963249401628,Leggings,XS
31534,2018-02-04,1,36,70.70605380716471,Leggings,XS
31535,2018-02-05,1,36,40.45126302106232,Leggings,XS
31536,2018-02-06,1,36,50.49731975059737,Leggings,XS
31537,2018-02-07,1,36,49.82158590773946,Leggings,XS
31538,2018-02-08,1,36,54.355034060996985,Leggings,XS
31539,2018-02-09,1,36,61.17543974538679,Leggings,XS
31540,2018-02-10,1,36,65.05571867535048,Leggings,XS
31541,2018-02-11,1,36,70.63686737613271,Leggings,XS
31542,2018-02-12,1,36,40.54395332484522,Leggings,XS
31543,2018-02-13,1,36,50.06892111519745,Leggings,XS
31544,2018-02-14,1,36,49.817434852213424,Leggings,XS
31545,2018-02-15,1,36,54.6788750089552,Leggings,XS
31546,2018-02-16,1,36,61.46265085045938,Leggings,XS
31547,2018-02-17,1,36,65.07140308072532,Leggings,XS
31548,2018-02-18,1,36,70.57566976407394,Leggings,XS
31549,2018-02-19,1,36,40.284442740402326,Leggings,XS
31550,2018-02-20,1,36,50.18526704781715,Leggings,XS
31551,2018-02-21,1,36,49.78934169623753,Leggings,XS
31552,2018-02-22,1,36,54.78587125724934,Leggings,XS
31553,2018-02-23,1,36,61.58593259878913,Leggings,XS
31554,2018-02-24,1,36,65.3415245836699,Leggings,XS
31555,2018-02-25,1,36,70.60760392243455,Leggings,XS
31556,2018-02-26,1,36,40.23022456761113,Leggings,XS
31557,2018-02-27,1,36,50.19386153226123,Leggings,XS
31558,2018-02-28,1,36,49.98275121659072,Leggings,XS
31559,2018-03-01,1,36,66.38595607226442,Leggings,XS
31560,2018-03-02,1,36,73.0464558694585,Leggings,XS
31561,2018-03-03,1,36,77.38737390179425,Leggings,XS
31562,2018-03-04,1,36,82.34982660174892,Leggings,XS
31563,2018-03-05,1,36,51.71548622304339,Leggings,XS
31564,2018-03-06,1,36,61.677317784090825,Leggings,XS
31565,2018-03-07,1,36,61.44323446174326,Leggings,XS
31566,2018-03-08,1,36,66.67953489076315,Leggings,XS
31567,2018-03-09,1,36,73.06605454328624,Leggings,XS
31568,2018-03-10,1,36,77.27325448070218,Leggings,XS
31569,2018-03-11,1,36,82.63319721941153,Leggings,XS
31570,2018-03-12,1,36,52.240655429423256,Leggings,XS
31571,2018-03-13,1,36,61.76752671666237,Leggings,XS
31572,2018-03-14,1,36,61.87037017760471,Leggings,XS
31573,2018-03-15,1,36,66.29360641150083,Leggings,XS
31574,2018-03-16,1,36,72.69465605467835,Leggings,XS
31575,2018-03-17,1,36,77.07070360100299,Leggings,XS
31576,2018-03-18,1,36,82.70273878681176,Leggings,XS
31577,2018-03-19,1,36,52.10255947331903,Leggings,XS
31578,2018-03-20,1,36,62.01853412449415,Leggings,XS
31579,2018-03-21,1,36,61.416380382200565,Leggings,XS
31580,2018-03-22,1,36,66.37019902859056,Leggings,XS
31581,2018-03-23,1,36,72.91967014158637,Leggings,XS
31582,2018-03-24,1,36,77.06889291080591,Leggings,XS
31583,2018-03-25,1,36,82.15045109565516,Leggings,XS
31584,2018-03-26,1,36,52.12497303829844,Leggings,XS
31585,2018-03-27,1,36,61.91121170400012,Leggings,XS
31586,2018-03-28,1,36,61.63570475366562,Leggings,XS
31587,2018-03-29,1,36,66.35651240295446,Leggings,XS
31588,2018-03-30,1,36,73.15151441865389,Leggings,XS
31589,2018-03-31,1,36,77.68991997070002,Leggings,XS
31590,2018-01-01,2,36,54.24984335042189,Leggings,XS
31591,2018-01-02,2,36,69.40638891974996,Leggings,XS
31592,2018-01-03,2,36,68.40827542299256,Leggings,XS
31593,2018-01-04,2,36,75.380859789759,Leggings,XS
31594,2018-01-05,2,36,81.1071125185797,Leggings,XS
31595,2018-01-06,2,36,88.41794822371071,Leggings,XS
31596,2018-01-07,2,36,92.73895359024762,Leggings,XS
31597,2018-01-08,2,36,55.569655238702765,Leggings,XS
31598,2018-01-09,2,36,69.32960344134959,Leggings,XS
31599,2018-01-10,2,36,68.31857152759763,Leggings,XS
31600,2018-01-11,2,36,74.83605845128682,Leggings,XS
31601,2018-01-12,2,36,81.2959157611507,Leggings,XS
31602,2018-01-13,2,36,87.92139600182794,Leggings,XS
31603,2018-01-14,2,36,92.33738155117008,Leggings,XS
31604,2018-01-15,2,36,55.24003430438638,Leggings,XS
31605,2018-01-16,2,36,70.02363781121791,Leggings,XS
31606,2018-01-17,2,36,68.57012100799724,Leggings,XS
31607,2018-01-18,2,36,75.18296297791888,Leggings,XS
31608,2018-01-19,2,36,80.9099777005321,Leggings,XS
31609,2018-01-20,2,36,89.0343490979392,Leggings,XS
31610,2018-01-21,2,36,92.42766983996562,Leggings,XS
31611,2018-01-22,2,36,54.9958976538896,Leggings,XS
31612,2018-01-23,2,36,69.20958044298908,Leggings,XS
31613,2018-01-24,2,36,68.95818624254639,Leggings,XS
31614,2018-01-25,2,36,75.60897629749562,Leggings,XS
31615,2018-01-26,2,36,81.65505769965945,Leggings,XS
31616,2018-01-27,2,36,87.95854910894542,Leggings,XS
31617,2018-01-28,2,36,92.07137005115771,Leggings,XS
31618,2018-01-29,2,36,55.76222793912494,Leggings,XS
31619,2018-01-30,2,36,69.01236043116135,Leggings,XS
31620,2018-01-31,2,36,67.82272951758435,Leggings,XS
31621,2018-02-01,2,36,90.07463256395772,Leggings,XS
31622,2018-02-02,2,36,96.4808206789764,Leggings,XS
31623,2018-02-03,2,36,103.71396304011606,Leggings,XS
31624,2018-02-04,2,36,107.85469646890007,Leggings,XS
31625,2018-02-05,2,36,68.70960017733944,Leggings,XS
31626,2018-02-06,2,36,83.84178908840143,Leggings,XS
31627,2018-02-07,2,36,82.65336354940439,Leggings,XS
31628,2018-02-08,2,36,90.2475526646856,Leggings,XS
31629,2018-02-09,2,36,94.8711539266371,Leggings,XS
31630,2018-02-10,2,36,103.83704539267852,Leggings,XS
31631,2018-02-11,2,36,108.41406813260932,Leggings,XS
31632,2018-02-12,2,36,69.79366197520362,Leggings,XS
31633,2018-02-13,2,36,83.7122744517307,Leggings,XS
31634,2018-02-14,2,36,83.17427483784675,Leggings,XS
31635,2018-02-15,2,36,90.08568150184207,Leggings,XS
31636,2018-02-16,2,36,96.90419699585344,Leggings,XS
31637,2018-02-17,2,36,103.66333125557652,Leggings,XS
31638,2018-02-18,2,36,107.40159758227124,Leggings,XS
31639,2018-02-19,2,36,70.91816861309434,Leggings,XS
31640,2018-02-20,2,36,83.96187380309757,Leggings,XS
31641,2018-02-21,2,36,83.13703400129094,Leggings,XS
31642,2018-02-22,2,36,90.35283533335364,Leggings,XS
31643,2018-02-23,2,36,96.7433177337821,Leggings,XS
31644,2018-02-24,2,36,104.3674643108898,Leggings,XS
31645,2018-02-25,2,36,108.12148915929744,Leggings,XS
31646,2018-02-26,2,36,69.20456522855943,Leggings,XS
31647,2018-02-27,2,36,84.79698377733114,Leggings,XS
31648,2018-02-28,2,36,84.72886231325819,Leggings,XS
31649,2018-03-01,2,36,117.81795799757546,Leggings,XS
31650,2018-03-02,2,36,123.8083446286266,Leggings,XS
31651,2018-03-03,2,36,131.31500213370452,Leggings,XS
31652,2018-03-04,2,36,135.95424973036296,Leggings,XS
31653,2018-03-05,2,36,97.66528712248504,Leggings,XS
31654,2018-03-06,2,36,111.56747413172424,Leggings,XS
31655,2018-03-07,2,36,110.2037208940468,Leggings,XS
31656,2018-03-08,2,36,117.67926010292652,Leggings,XS
31657,2018-03-09,2,36,124.27261487962843,Leggings,XS
31658,2018-03-10,2,36,131.40789440530594,Leggings,XS
31659,2018-03-11,2,36,135.17937770964136,Leggings,XS
31660,2018-03-12,2,36,97.57975669037424,Leggings,XS
31661,2018-03-13,2,36,112.32249101484452,Leggings,XS
31662,2018-03-14,2,36,110.52562347659484,Leggings,XS
31663,2018-03-15,2,36,117.85281253113271,Leggings,XS
31664,2018-03-16,2,36,124.07027279816252,Leggings,XS
31665,2018-03-17,2,36,132.18988309502586,Leggings,XS
31666,2018-03-18,2,36,135.311857504364,Leggings,XS
31667,2018-03-19,2,36,97.12055817828254,Leggings,XS
31668,2018-03-20,2,36,112.62526761350168,Leggings,XS
31669,2018-03-21,2,36,110.76432567521292,Leggings,XS
31670,2018-03-22,2,36,118.8531662059636,Leggings,XS
31671,2018-03-23,2,36,124.70645289255695,Leggings,XS
31672,2018-03-24,2,36,130.53852005997055,Leggings,XS
31673,2018-03-25,2,36,135.70517961244803,Leggings,XS
31674,2018-03-26,2,36,97.8114864610026,Leggings,XS
31675,2018-03-27,2,36,111.9902273641137,Leggings,XS
31676,2018-03-28,2,36,110.80899573382366,Leggings,XS
31677,2018-03-29,2,36,116.86760725592453,Leggings,XS
31678,2018-03-30,2,36,124.09300523102864,Leggings,XS
31679,2018-03-31,2,36,133.6991005600317,Leggings,XS
31680,2018-01-01,3,36,42.30545603731312,Leggings,XS
31681,2018-01-02,3,36,55.34384069244851,Leggings,XS
31682,2018-01-03,3,36,53.647998645123735,Leggings,XS
31683,2018-01-04,3,36,60.15174558732949,Leggings,XS
31684,2018-01-05,3,36,66.62825263553167,Leggings,XS
31685,2018-01-06,3,36,72.7184769077731,Leggings,XS
31686,2018-01-07,3,36,78.63851530441332,Leggings,XS
31687,2018-01-08,3,36,41.95070231170972,Leggings,XS
31688,2018-01-09,3,36,55.57362762200924,Leggings,XS
31689,2018-01-10,3,36,53.87908525902962,Leggings,XS
31690,2018-01-11,3,36,60.15957344597354,Leggings,XS
31691,2018-01-12,3,36,66.38541356305382,Leggings,XS
31692,2018-01-13,3,36,72.77214924214738,Leggings,XS
31693,2018-01-14,3,36,78.50951258524071,Leggings,XS
31694,2018-01-15,3,36,41.881251379312445,Leggings,XS
31695,2018-01-16,3,36,55.379417188511965,Leggings,XS
31696,2018-01-17,3,36,53.628169557586205,Leggings,XS
31697,2018-01-18,3,36,60.5171331046061,Leggings,XS
31698,2018-01-19,3,36,66.68896759948623,Leggings,XS
31699,2018-01-20,3,36,72.91601957620179,Leggings,XS
31700,2018-01-21,3,36,78.50607645106828,Leggings,XS
31701,2018-01-22,3,36,41.9448751883201,Leggings,XS
31702,2018-01-23,3,36,55.61949763890976,Leggings,XS
31703,2018-01-24,3,36,53.80192808564685,Leggings,XS
31704,2018-01-25,3,36,60.57659254392004,Leggings,XS
31705,2018-01-26,3,36,66.9144704988943,Leggings,XS
31706,2018-01-27,3,36,72.78541950840702,Leggings,XS
31707,2018-01-28,3,36,78.822326498989,Leggings,XS
31708,2018-01-29,3,36,41.97361161548611,Leggings,XS
31709,2018-01-30,3,36,55.56606757264462,Leggings,XS
31710,2018-01-31,3,36,53.50675602923048,Leggings,XS
31711,2018-02-01,3,36,82.82243579470472,Leggings,XS
31712,2018-02-02,3,36,88.93390342990048,Leggings,XS
31713,2018-02-03,3,36,95.05535204777604,Leggings,XS
31714,2018-02-04,3,36,100.82033894737124,Leggings,XS
31715,2018-02-05,3,36,64.16394582494618,Leggings,XS
31716,2018-02-06,3,36,77.74881298663612,Leggings,XS
31717,2018-02-07,3,36,75.94158930566873,Leggings,XS
31718,2018-02-08,3,36,82.74377881560564,Leggings,XS
31719,2018-02-09,3,36,89.21389872827584,Leggings,XS
31720,2018-02-10,3,36,95.00135347384123,Leggings,XS
31721,2018-02-11,3,36,100.67044725325624,Leggings,XS
31722,2018-02-12,3,36,64.2212181145682,Leggings,XS
31723,2018-02-13,3,36,77.52184851303693,Leggings,XS
31724,2018-02-14,3,36,76.26033506257731,Leggings,XS
31725,2018-02-15,3,36,82.714005948909,Leggings,XS
31726,2018-02-16,3,36,89.38444190683775,Leggings,XS
31727,2018-02-17,3,36,94.89792733103384,Leggings,XS
31728,2018-02-18,3,36,100.62655053810266,Leggings,XS
31729,2018-02-19,3,36,64.1554186874315,Leggings,XS
31730,2018-02-20,3,36,77.69349851302593,Leggings,XS
31731,2018-02-21,3,36,76.26632167833205,Leggings,XS
31732,2018-02-22,3,36,82.75103653870674,Leggings,XS
31733,2018-02-23,3,36,89.2617099115431,Leggings,XS
31734,2018-02-24,3,36,95.0926989651812,Leggings,XS
31735,2018-02-25,3,36,100.5598789453374,Leggings,XS
31736,2018-02-26,3,36,64.28482247165422,Leggings,XS
31737,2018-02-27,3,36,77.66737572666511,Leggings,XS
31738,2018-02-28,3,36,75.69187453000515,Leggings,XS
31739,2018-03-01,3,36,87.17242680428183,Leggings,XS
31740,2018-03-02,3,36,93.41182019836371,Leggings,XS
31741,2018-03-03,3,36,99.1881256959066,Leggings,XS
31742,2018-03-04,3,36,104.57311286610846,Leggings,XS
31743,2018-03-05,3,36,68.5651897523373,Leggings,XS
31744,2018-03-06,3,36,81.93245310082374,Leggings,XS
31745,2018-03-07,3,36,80.36874376416735,Leggings,XS
31746,2018-03-08,3,36,87.16292713531843,Leggings,XS
31747,2018-03-09,3,36,93.3988847138974,Leggings,XS
31748,2018-03-10,3,36,99.2782223646454,Leggings,XS
31749,2018-03-11,3,36,104.6375595665916,Leggings,XS
31750,2018-03-12,3,36,68.3727357567994,Leggings,XS
31751,2018-03-13,3,36,81.72105694778324,Leggings,XS
31752,2018-03-14,3,36,79.8571011245402,Leggings,XS
31753,2018-03-15,3,36,86.89623354510954,Leggings,XS
31754,2018-03-16,3,36,93.21052254902716,Leggings,XS
31755,2018-03-17,3,36,99.31118231042204,Leggings,XS
31756,2018-03-18,3,36,104.86754356658662,Leggings,XS
31757,2018-03-19,3,36,68.28456633229086,Leggings,XS
31758,2018-03-20,3,36,81.66066509168724,Leggings,XS
31759,2018-03-21,3,36,79.95276495328251,Leggings,XS
31760,2018-03-22,3,36,87.10408504598196,Leggings,XS
31761,2018-03-23,3,36,93.35557753495604,Leggings,XS
31762,2018-03-24,3,36,99.125062002787,Leggings,XS
31763,2018-03-25,3,36,104.59574046484994,Leggings,XS
31764,2018-03-26,3,36,68.43701014866541,Leggings,XS
31765,2018-03-27,3,36,81.6636949926789,Leggings,XS
